milliseconds_played,latitude,longitude,city,timestamp,source,track_id,track_name,album_name,artist_id,artist_name,valence_score,danceability_score,familiarity_score,song_year,song_tempo,runnability,energy,popularity_normalized,Id,date,hour,weekday,device,system,up_to_date_score,tempo_score
152053,40.7,-74.0,New York,1436137960,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003.0,95.903,0.16226228,0.40278235,0.4817632045,1,2015-07-05,19,Sun,"iPhone7,2",iOS 8.4,0.84,0.4001493733
291466,40.7,-74.0,New York,1436137960,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,,,,,,0.24872555,0.24170242,0.5291805626,1,2015-07-05,19,Sun,"iPhone7,2",iOS 8.4,,
279453,40.7,-74.0,New York,1436137960,playlist,570a10ff01f84f7281112f40c3e2c4ab,I Wan'na Be Like You (The Monkey Song),The Jungle Book,a587654722054c31bbde6de4a2d08cb8,Louis Prima,0.775553,0.747785,0.597994,1997.0,96.83,0.30570337,0.4101182,0.5373930979,1,2015-07-05,19,Sun,"iPhone7,2",iOS 8.4,0.76,0.404017223826
170480,40.7,-74.0,New York,1436137960,playlist,859dab81582f46c085c254420d6350ca,Trust In Me (The Python's Song),The Jungle Book,3aa0f15d3af84cbe9baab5de10ff3437,Sterling Holloway,0.084786,0.329939,0.266281,1965.0,101.747,0.24826142,0.06571679,0.4366951512,1,2015-07-05,19,Sun,"iPhone7,2",iOS 8.4,0.333333333333,0.424533104127
152053,40.7,-74.0,New York,1436139305,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003.0,95.903,0.16226228,0.40278235,0.4817632045,1,2015-07-05,19,Sun,"iPhone7,2",iOS 8.4,0.84,0.4001493733
291466,40.7,-74.0,New York,1436139596,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,,,,,,0.24872555,0.24170242,0.5291805626,1,2015-07-05,19,Sun,"iPhone7,2",iOS 8.4,,
279453,40.7,-74.0,New York,1436139878,playlist,570a10ff01f84f7281112f40c3e2c4ab,I Wan'na Be Like You (The Monkey Song),The Jungle Book,a587654722054c31bbde6de4a2d08cb8,Louis Prima,0.775553,0.747785,0.597994,1997.0,96.83,0.30570337,0.4101182,0.5373930979,1,2015-07-05,19,Sun,"iPhone7,2",iOS 8.4,0.76,0.404017223826
27207,40.7,-74.0,New York,1436144038,playlist,859dab81582f46c085c254420d6350ca,Trust In Me (The Python's Song),The Jungle Book,3aa0f15d3af84cbe9baab5de10ff3437,Sterling Holloway,0.084786,0.329939,0.266281,1965.0,101.747,0.24826142,0.06571679,0.4366951512,1,2015-07-05,20,Sun,"iPhone7,2",iOS 8.4,0.333333333333,0.424533104127
1671,40.7,-74.0,New York,1436144039,playlist,570a10ff01f84f7281112f40c3e2c4ab,I Wan'na Be Like You (The Monkey Song),The Jungle Book,a587654722054c31bbde6de4a2d08cb8,Louis Prima,0.775553,0.747785,0.597994,1997.0,96.83,0.30570337,0.4101182,0.5373930979,1,2015-07-05,20,Sun,"iPhone7,2",iOS 8.4,0.76,0.404017223826
1486,40.7,-74.0,New York,1436144040,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,,,,,,0.24872555,0.24170242,0.5291805626,1,2015-07-05,20,Sun,"iPhone7,2",iOS 8.4,,
152053,40.7,-74.0,New York,1436144193,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003.0,95.903,0.16226228,0.40278235,0.4817632045,1,2015-07-05,20,Sun,"iPhone7,2",iOS 8.4,0.84,0.4001493733
291466,40.7,-74.0,New York,1436144484,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,,,,,,0.24872555,0.24170242,0.5291805626,1,2015-07-05,21,Sun,"iPhone7,2",iOS 8.4,,
279453,40.7,-74.0,New York,1436144764,playlist,570a10ff01f84f7281112f40c3e2c4ab,I Wan'na Be Like You (The Monkey Song),The Jungle Book,a587654722054c31bbde6de4a2d08cb8,Louis Prima,0.775553,0.747785,0.597994,1997.0,96.83,0.30570337,0.4101182,0.5373930979,1,2015-07-05,21,Sun,"iPhone7,2",iOS 8.4,0.76,0.404017223826
147864,40.7,-73.9,Brooklyn,1436187384,playlist,859dab81582f46c085c254420d6350ca,Trust In Me (The Python's Song),The Jungle Book,3aa0f15d3af84cbe9baab5de10ff3437,Sterling Holloway,0.084786,0.329939,0.266281,1965.0,101.747,0.24826142,0.06571679,0.4366951512,1,2015-07-06,08,Mon,"iPhone7,2",iOS 8.4,0.333333333333,0.424533104127
2170,40.7,-73.9,Brooklyn,1436187460,search,23b299b8f5244fac96083fb4cb3a1b23,Casey Jones (Remastered Album Version),The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,0.820455,0.679885,0.799533,1970.0,100.062,0.5580704,0.44657898,0.6179957055,1,2015-07-06,08,Mon,"iPhone7,2",iOS 8.4,0.4,0.417502545188
265640,40.7,-73.9,Brooklyn,1436187724,album,23b299b8f5244fac96083fb4cb3a1b23,Casey Jones (Remastered Album Version),The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,0.820455,0.679885,0.799533,1970.0,100.062,0.5580704,0.44657898,0.6179957055,1,2015-07-06,09,Mon,"iPhone7,2",iOS 8.4,0.4,0.417502545188
58725,40.7,-73.9,Brooklyn,1436191236,album,f5f1ad5d2d464f55b59bfad6444fd1a2,Uncle John's Band (Remastered Album Version),The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,,,,,,0.38693008,0.42462534,0.5688264108,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,,
100040,40.7,-73.9,Brooklyn,1436191353,playlist,3862a847665249deb8f84a99d615b241,Wheels on the Bus,Rise and Shine,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.80575,0.651646,0.578328,1982.0,173.075,0.091775745,0.30734023,0.5193967055,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.56,0.722144800307
123040,40.7,-73.9,Brooklyn,1436191477,playlist,769ecc7d5ab348b297b5f44f28dd58f2,This Little Light of Mine,Rise and Shine,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.786194,0.75729,0.578328,1982.0,92.685,0.502525,0.48458195,0.4127830583,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.56,0.386722466078
194360,40.7,-73.9,Brooklyn,1436191671,playlist,5fa5dec8a7094cfbb552c37bcff6274e,Bananaphone,Bananaphone,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.819051,0.730209,0.578328,1994.0,91.189,0.72435266,0.60729885,0.4975328792,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.72,0.380480498022
160826,40.7,-73.9,Brooklyn,1436191834,playlist,f8ff172f603e4dceafb0dcdaaa8e0c4e,Baby Beluga,Baby Beluga,f338543412bd4ad0af1cc567b18ecb91,Raffi,,,,,,0.3875731,0.26253623,0.5429957434,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,,
72173,40.7,-73.9,Brooklyn,1436191906,playlist,3b1435610abf4f2f8a7bb832b38cd450,Brush Your Teeth,Singable Songs for the Very Young,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.115187,0.81954,0.578328,1976.0,82.614,0.056511834,0.21698464,0.5082786973,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.48,0.344701837542
128213,40.7,-73.9,Brooklyn,1436192034,playlist,cfb054a9a48c41f4882fd2196ed1ff48,Down By the Bay,Singable Songs for the Very Young,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.855249,0.813699,0.578328,1976.0,102.038,0.10113892,0.15964812,0.5256794605,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.48,0.425747283743
96333,40.7,-73.9,Brooklyn,1436192131,playlist,6e025738c94143718c36b3fb4318d328,You'll Sing a Song and I'll Sing a Song,The Corner Grocery Store and Other Singable Songs,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.56465,0.696647,0.578328,1979.0,125.032,0.42359194,0.19607939,0.3438710873,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.52,0.521688335531
112133,40.7,-73.9,Brooklyn,1436192242,playlist,8cd9ad769cea458dbd50a02fcc944ba8,The Corner Grocery Store,The Corner Grocery Store and Other Singable Songs,f338543412bd4ad0af1cc567b18ecb91,Raffi,,,,,,0.052795142,0.1030764,0.3298524712,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,,
81880,40.7,-73.9,Brooklyn,1436192326,playlist,3a0b7421ffc24cf0906bd537549f96a4,Boom Boom,The Corner Grocery Store and Other Singable Songs,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.80881,0.783457,0.578328,1979.0,159.01,0.083026074,0.16133533,0.3574244181,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.52,0.663459452242
185,40.7,-73.9,Brooklyn,1436192359,playlist,3862a847665249deb8f84a99d615b241,Wheels on the Bus,Rise and Shine,f338543412bd4ad0af1cc567b18ecb91,Raffi,0.80575,0.651646,0.578328,1982.0,173.075,0.091775745,0.30734023,0.5193967055,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.56,0.722144800307
305360,40.7,-73.9,Brooklyn,1436192665,album,ec7b13d2706c444eb356ecac78c688eb,Truckin' (Remastered Album Version),The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,0.732168,0.634459,0.799533,1970.0,126.538,0.83205736,0.75761425,0.605389416,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.4,0.527972027972
347826,40.7,-73.9,Brooklyn,1436193013,album,c462a6a43df8411d8899f56a3b14485a,Touch Of Grey,The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,0.840568,0.612024,0.799533,1987.0,159.829,0.95239407,0.8172265,0.6092799622,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.626666666667,0.666876679407
197306,40.7,-73.9,Brooklyn,1436193212,album,5860c077ba61443f95853bfaeebe82e4,Sugar Magnolia (Remastered Album Version),The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,0.681406,0.607239,0.799533,1970.0,154.498,0.970842,0.6202927,0.5800483714,1,2015-07-06,10,Mon,"iPhone7,2",iOS 8.4,0.4,0.64463340955
68173,40.7,-73.9,Brooklyn,1436223197,album,ec7b13d2706c444eb356ecac78c688eb,Truckin' (Remastered Album Version),The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,0.732168,0.634459,0.799533,1970.0,126.538,0.83205736,0.75761425,0.605389416,1,2015-07-06,18,Mon,"iPhone7,2",iOS 8.4,0.4,0.527972027972
305360,40.7,-73.9,Brooklyn,1436223503,album,ec7b13d2706c444eb356ecac78c688eb,Truckin' (Remastered Album Version),The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,0.732168,0.634459,0.799533,1970.0,126.538,0.83205736,0.75761425,0.605389416,1,2015-07-06,18,Mon,"iPhone7,2",iOS 8.4,0.4,0.527972027972
284165,40.7,-73.9,Brooklyn,1436223786,album,c462a6a43df8411d8899f56a3b14485a,Touch Of Grey,The Very Best Of Grateful Dead,a0fdae4129a246b29d144d5f48e37a5b,Grateful Dead,0.840568,0.612024,0.799533,1987.0,159.829,0.95239407,0.8172265,0.6092799622,1,2015-07-06,19,Mon,"iPhone7,2",iOS 8.4,0.626666666667,0.666876679407
152053,40.7,-73.9,Brooklyn,1436223939,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003.0,95.903,0.16226228,0.40278235,0.4817632045,1,2015-07-06,19,Mon,"iPhone7,2",iOS 8.4,0.84,0.4001493733
291466,40.7,-73.9,Brooklyn,1436224231,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,,,,,,0.24872555,0.24170242,0.5291805626,1,2015-07-06,19,Mon,"iPhone7,2",iOS 8.4,,
279453,40.7,-73.9,Brooklyn,1436224510,playlist,570a10ff01f84f7281112f40c3e2c4ab,I Wan'na Be Like You (The Monkey Song),The Jungle Book,a587654722054c31bbde6de4a2d08cb8,Louis Prima,0.775553,0.747785,0.597994,1997.0,96.83,0.30570337,0.4101182,0.5373930979,1,2015-07-06,19,Mon,"iPhone7,2",iOS 8.4,0.76,0.404017223826
170480,40.7,-73.9,Brooklyn,1436224681,playlist,859dab81582f46c085c254420d6350ca,Trust In Me (The Python's Song),The Jungle Book,3aa0f15d3af84cbe9baab5de10ff3437,Sterling Holloway,0.084786,0.329939,0.266281,1965.0,101.747,0.24826142,0.06571679,0.4366951512,1,2015-07-06,19,Mon,"iPhone7,2",iOS 8.4,0.333333333333,0.424533104127
1021,41.5,-73.1,Naugatuck,1436278235,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003.0,95.903,0.16226228,0.40278235,0.4817632045,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,0.84,0.4001493733
206386,41.5,-73.1,Naugatuck,1436278442,collection,b9ca3bf672404fbab185b823f574a5b4,Coming Home,Coming Home,708d3c6182024c4b95e0d9e3dfc45d6b,Leon Bridges,0.462446,0.426991,0.087578,2015.0,112.137,0.67474866,0.46540526,0.7074957935,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,1.0,0.467884740558
140133,41.5,-73.1,Naugatuck,1436278582,collection,6d4f80a6efa4468b8759551547b1ecca,Better Man,Coming Home,708d3c6182024c4b95e0d9e3dfc45d6b,Leon Bridges,0.699007,0.394562,0.087578,2015.0,188.267,0.90551823,0.74637324,0.675252924,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,1.0,0.785532486606
206586,41.5,-73.1,Naugatuck,1436278788,collection,cff2da46ce8449b8b617855974ce6638,Brown Skin Girl,Coming Home,708d3c6182024c4b95e0d9e3dfc45d6b,Leon Bridges,0.301711,0.619762,0.087578,2015.0,104.335,0.30321008,0.34167084,0.6497285751,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,1.0,0.435331375069
183333,41.5,-73.1,Naugatuck,1436278976,collection,7a84164ab9784d509540e37979ba0472,Smooth Sailin',Coming Home,708d3c6182024c4b95e0d9e3dfc45d6b,Leon Bridges,0.746764,0.640601,0.087578,2015.0,67.055,0.96046925,0.7211519,0.7106581865,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,1.0,0.279782866298
56046,41.5,-73.1,Naugatuck,1436279033,collection,2b4a39f76846451a8e951b117c07aa87,Shine,Coming Home,708d3c6182024c4b95e0d9e3dfc45d6b,Leon Bridges,0.506625,0.487383,0.087578,2015.0,129.709,0.7596478,0.4908932,0.631423595,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,1.0,0.541202830582
12848,41.5,-73.1,Naugatuck,1436279046,search,a7bcb46a09ee409fa8a29e77a5d010e7,Tusk,Tusk,049b188280a64c068dee1c80fbd17f7b,Fleetwood Mac,0.913967,0.624438,0.810174,1979.0,181.207,0.44792083,0.6227996,0.5951165202,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,0.52,0.756075070514
146241,41.5,-73.1,Naugatuck,1436279194,album,a7a4cbc33590455684bd71b53304a706,Over & Over,Tusk,049b188280a64c068dee1c80fbd17f7b,Fleetwood Mac,0.490306,0.734264,0.810174,1979.0,84.417,0.13769786,0.17379546,0.5097122085,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,0.52,0.35222474423
83165,41.5,-73.1,Naugatuck,1436279278,album,a221690786274f80b380256abeeccf5b,The Ledge,Tusk,049b188280a64c068dee1c80fbd17f7b,Fleetwood Mac,,,,,,0.748228,0.7360046,0.5032939924,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,,
313026,41.5,-73.1,Naugatuck,1436279591,album,37ae6eae54b74924ac19379ad1b94032,Band on the Run - 2010 Digital Remaster,Band On The Run,a08554500d9948d3a755a7f13e5f90a7,Paul McCartney,0.605901,0.439328,0.813007,1973.0,125.197,0.41653606,0.57968104,0.6169160437,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,0.44,0.52237678789
248360,41.5,-73.1,Naugatuck,1436279839,album,982138b2c6da488487fdf20d1f339d43,Jet - 2010 Digital Remaster,Band On The Run,a08554500d9948d3a755a7f13e5f90a7,Paul McCartney,,,,,,0.8678989,0.74271804,0.548777852,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,,
203160,41.5,-73.1,Naugatuck,1436280042,album,e6928e996ca244f793c42937534fe0b3,Bluebird - 2010 Digital Remaster,Band On The Run,a08554500d9948d3a755a7f13e5f90a7,Paul McCartney,,,,,,0.3033573,0.3767644,0.4825260401,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,,
279546,41.5,-73.1,Naugatuck,1436280322,album,3ef29c4535e24a998a0f07fe4264acb2,Mrs Vandebilt - 2010 Digital Remaster,Band On The Run,a08554500d9948d3a755a7f13e5f90a7,Paul McCartney,0.780621,0.689185,0.813007,1973.0,126.978,0.7414839,0.6387776,0.4799377944,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,0.44,0.52980790093
289813,41.5,-73.1,Naugatuck,1436280612,album,0c1e7f4e71d1461bbba37d969a55fd03,Let Me Roll It - 2010 Digital Remaster,Band On The Run,a08554500d9948d3a755a7f13e5f90a7,Paul McCartney,0.47306,0.335544,0.813007,1973.0,171.517,0.3377182,0.4116053,0.5083919932,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,0.44,0.715644141062
290893,41.5,-73.1,Naugatuck,1436280902,album,70f0f3102c8c4ba0a3e10f72a2656762,Mamunia - 2010 Digital Remaster,Band On The Run,a08554500d9948d3a755a7f13e5f90a7,Paul McCartney,0.533361,0.593556,0.813007,1973.0,82.733,0.46790788,0.33962503,0.4586450781,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,0.44,0.345198357728
155480,41.5,-73.1,Naugatuck,1436281058,album,c5c7a0bdb81845f2bf27d7a31b5e787a,No Words - 2010 Digital Remaster,Band On The Run,a08554500d9948d3a755a7f13e5f90a7,Paul McCartney,,,,,,0.7384454,0.52141654,0.4452133128,1,2015-07-07,10,Tue,"iPhone7,2",iOS 8.4,,
1020,41.7,-72.8,New Britain,1436311191,album,185119e481d949209a235ec3afcf5271,Picasso’s Last Words (Drink to Me) - 2010 Digital Remaster,Band On The Run,a08554500d9948d3a755a7f13e5f90a7,Paul McCartney,0.533692,0.427982,0.813007,1973.0,82.08,0.30755952,0.3540849,0.4480871917,1,2015-07-07,19,Tue,"iPhone7,2",iOS 8.4,0.44,0.342473755362
152053,41.7,-72.8,New Britain,1436311342,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003.0,95.903,0.16226228,0.40278235,0.4817632045,1,2015-07-07,19,Tue,"iPhone7,2",iOS 8.4,0.84,0.4001493733
291466,41.7,-72.8,New Britain,1436311634,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,,,,,,0.24872555,0.24170242,0.5291805626,1,2015-07-07,19,Tue,"iPhone7,2",iOS 8.4,,
239676,41.7,-72.8,New Britain,1436313884,playlist,570a10ff01f84f7281112f40c3e2c4ab,I Wan'na Be Like You (The Monkey Song),The Jungle Book,a587654722054c31bbde6de4a2d08cb8,Louis Prima,0.775553,0.747785,0.597994,1997.0,96.83,0.30570337,0.4101182,0.5373930979,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.76,0.404017223826
157933,41.7,-72.8,New Britain,1436314042,playlist,b7d7206c7dbe44c590508d4cbe343593,One Too Many Mornings,The Times They Are A-Changin',e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.224169,0.514572,0.871222,1964.0,106.12,0.5491515,0.11476718,0.5818120982,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.32,0.442779177863
184080,41.7,-72.8,New Britain,1436314226,playlist,5c863783e1834a3cb0904c67d6f0eeab,Further on up the Road,"Before the Band, They Were Ronnie Hawkins & The Hawks",e546645ae64b4319a169c511a1aac0a7,Ronnie Hawkins & The Hawks,,,,,,0.8043095,0.5491975,0.3124072398,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,,
218893,41.7,-72.8,New Britain,1436314446,playlist,c6cc474f024d494d8c63df6b943cf4f7,One Too Many Mornings,"Live 1966 ""The Royal Albert Hall Concert"" The Bootleg Series Vol. 4",e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,,,,,,0.8053211,0.9498546,0.4135772591,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,,
108360,41.7,-72.8,New Britain,1436314555,playlist,5fd4ed4b7f384699b4ebd8289cdd1d20,Odds and Ends - (Alternate Version) Take 1,"The Basement Tapes Sampler: The Bootleg Series, Vol. 11",e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.872546,0.596798,0.046035,2014.0,131.063,0.8053374,0.5214064,0.5507971858,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.986666666667,0.546852312365
168640,41.7,-72.8,New Britain,1436314724,playlist,cb7a925cd4dc46ad9543b22a8de6e710,Folsom Prison Blues,At Sun,6c787120bb254357896f81eb2f5d8c83,The Tennessee Two,,,,,,0.41262376,0.4626371,0.4644159582,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,,
166560,41.7,-72.8,New Britain,1436314891,playlist,c9acacc7747944d8b1903f7c4366514d,Folsom Prison Blues,"The Basement Tapes Sampler: The Bootleg Series, Vol. 11",e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.765214,0.437264,0.046035,2014.0,156.066,0.81934994,0.63684696,0.5316737901,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.986666666667,0.651175793181
172120,41.7,-72.8,New Britain,1436315063,playlist,0f1440d371f84d998dae0b602578700e,Million Dollar Bash - Take 1,"The Basement Tapes Sampler: The Bootleg Series, Vol. 11",e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.447379,0.517859,0.046035,2014.0,123.788,0.24405545,0.47522035,0.5476179397,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.986666666667,0.516497821987
166640,41.7,-72.8,New Britain,1436315231,playlist,444b00f34c2543e0ba6ab8f1e79db3ec,Lo and Behold!,The Basement Tapes,e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.719311,0.505583,0.871222,1975.0,146.318,0.8747347,0.68617326,0.4157906025,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.466666666667,0.610502862293
168306,41.7,-72.8,New Britain,1436315399,playlist,ad9b380ad79d4fca9841e6a8cf4ed00b,You Ain't Goin' Nowhere - Take 1,"The Basement Tapes Sampler: The Bootleg Series, Vol. 11",e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.426007,0.509482,0.046035,1991.0,111.782,0.4364781,0.35201997,0.5461146778,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.68,0.466403524876
153466,41.7,-72.8,New Britain,1436315553,playlist,d02e441f07f148798b9f2a93cc7801a2,You Ain't Goin' Nowhere,Sweetheart Of The Rodeo,3c37b0eaed0142d3b526a92bd9476c3a,The Byrds,0.612185,0.535388,0.753469,1968.0,132.172,0.59720546,0.42646757,0.4914697275,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.373333333333,0.551479546706
117880,41.7,-72.8,New Britain,1436315672,playlist,9436444c4d34417db23944fad2388ab1,Ain't No More Cane - (Alternate Version) Take 2,"The Basement Tapes Sampler: The Bootleg Series, Vol. 11",e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.478969,0.500177,0.046035,2014.0,127.512,0.39799082,0.2140718,0.5325689005,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.986666666667,0.53203598311
19248,41.7,-72.8,New Britain,1436315691,playlist,99459ac2d29045f597f1857b41820661,Ode to Billie Joe,Ode To Billie Joe,98b4ec87c54b4c4995f46285f5e002b1,Bobbie Gentry,,,,,,0.23494944,0.18896413,0.5689671266,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,,
6933,41.7,-72.8,New Britain,1436315697,playlist,1c2aee9815d54cc38e1e6b53046f03e4,Clothes Line Saga,The Basement Tapes,e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.500801,0.307558,0.871222,1975.0,199.17,0.5003494,0.5821504,0.4077337311,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.466666666667,0.831024584008
5424,41.7,-72.8,New Britain,1436315702,playlist,22e333068d7f456fa72c6de22789e63e,"Dress It up, Better Have it All","The Basement Tapes Sampler: The Bootleg Series, Vol. 11",e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.783556,0.482278,0.046035,2014.0,150.454,0.83494055,0.57951915,0.5264140975,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.986666666667,0.627760068094
3868,41.7,-72.8,New Britain,1436315706,playlist,e18a5ff634a64af3b3e7202eadca15ea,Be Careful Of Stones That You Throw,The Complete Hank Williams,36e99c6d7a2143718a7c08321ab6f9d8,Hank Williams,,,,,,0.36949188,0.1514334,0.3081647142,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,,
37862,41.7,-72.8,New Britain,1436315746,playlist,a34d524139774cccabca8ab6245f43e8,Too Much of Nothing - Take 2,"The Basement Tapes Sampler: The Bootleg Series, Vol. 11",e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.509995,0.47185,0.046035,2014.0,133.614,0.4725161,0.3237684,0.5238994027,1,2015-07-07,20,Tue,"iPhone7,2",iOS 8.4,0.986666666667,0.557496203081
